start_date,value_date,variable_name,location,measurement_unit,value
2010-01-01 01:00:00,2010-01-04 01:00:00,q_cms,02450250,CMS,0.256
2010-01-01 01:00:00,2010-01-04 02:00:00,q_cms,02450250,CMS,0.225
2010-01-01 01:00:00,2010-01-04 03:00:00,q_cms,02450250,CMS,0.19699999999999998
2010-01-01 01:00:00,2010-01-04 04:00:00,q_cms,02450250,CMS,0.16
2010-01-01 01:00:00,2010-01-04 05:00:00,q_cms,02450250,CMS,0.11599999999999999
2010-01-01 01:00:00,2010-01-04 06:00:00,q_cms,02450250,CMS,0.085
2010-01-01 01:00:00,2010-01-04 07:00:00,q_cms,02450250,CMS,0.066
2010-01-01 01:00:00,2010-01-04 08:00:00,q_cms,02450250,CMS,0.055
2010-01-01 01:00:00,2010-01-04 09:00:00,q_cms,02450250,CMS,0.049
2010-01-01 01:00:00,2010-01-04 10:00:00,q_cms,02450250,CMS,0.044000000000000004
2010-01-01 01:00:00,2010-01-04 11:00:00,q_cms,02450250,CMS,0.042
2010-01-01 01:00:00,2010-01-04 12:00:00,q_cms,02450250,CMS,0.04
2010-01-01 01:00:00,2010-01-04 13:00:00,q_cms,02450250,CMS,0.038
2010-01-01 01:00:00,2010-01-04 14:00:00,q_cms,02450250,CMS,0.037000000000000005
2010-01-01 01:00:00,2010-01-04 15:00:00,q_cms,02450250,CMS,0.035
2010-01-01 01:00:00,2010-01-04 16:00:00,q_cms,02450250,CMS,0.034
2010-01-01 01:00:00,2010-01-04 17:00:00,q_cms,02450250,CMS,0.033
2010-01-01 01:00:00,2010-01-04 18:00:00,q_cms,02450250,CMS,0.032
2010-01-01 01:00:00,2010-01-04 19:00:00,q_cms,02450250,CMS,0.032
2010-01-01 01:00:00,2010-01-04 20:00:00,q_cms,02450250,CMS,0.031
2010-01-01 01:00:00,2010-01-04 21:00:00,q_cms,02450250,CMS,0.03
2010-01-01 01:00:00,2010-01-04 22:00:00,q_cms,02450250,CMS,0.028999999999999998
2010-01-01 01:00:00,2010-01-04 23:00:00,q_cms,02450250,CMS,0.027999999999999997
2010-01-01 01:00:00,2010-01-05 00:00:00,q_cms,02450250,CMS,0.027999999999999997
2010-01-01 01:00:00,2010-01-05 01:00:00,q_cms,02450250,CMS,0.027000000000000003
2010-01-01 01:00:00,2010-01-05 02:00:00,q_cms,02450250,CMS,0.026000000000000002
2010-01-01 01:00:00,2010-01-05 03:00:00,q_cms,02450250,CMS,0.026000000000000002
2010-01-01 01:00:00,2010-01-05 04:00:00,q_cms,02450250,CMS,0.025
2010-01-01 01:00:00,2010-01-05 05:00:00,q_cms,02450250,CMS,0.025
2010-01-01 01:00:00,2010-01-05 06:00:00,q_cms,02450250,CMS,0.024
2010-01-01 01:00:00,2010-01-05 07:00:00,q_cms,02450250,CMS,0.023
2010-01-01 01:00:00,2010-01-05 08:00:00,q_cms,02450250,CMS,0.023
2010-01-01 01:00:00,2010-01-05 09:00:00,q_cms,02450250,CMS,0.022000000000000002
2010-01-01 01:00:00,2010-01-05 10:00:00,q_cms,02450250,CMS,0.022000000000000002
2010-01-01 01:00:00,2010-01-05 11:00:00,q_cms,02450250,CMS,0.021
2010-01-01 01:00:00,2010-01-05 12:00:00,q_cms,02450250,CMS,0.021
2010-01-01 01:00:00,2010-01-05 13:00:00,q_cms,02450250,CMS,0.02
2010-01-01 01:00:00,2010-01-05 14:00:00,q_cms,02450250,CMS,0.02
2010-01-01 01:00:00,2010-01-05 15:00:00,q_cms,02450250,CMS,0.02
2010-01-01 01:00:00,2010-01-05 16:00:00,q_cms,02450250,CMS,0.019
2010-01-01 01:00:00,2010-01-05 17:00:00,q_cms,02450250,CMS,0.019
2010-01-01 01:00:00,2010-01-05 18:00:00,q_cms,02450250,CMS,0.018000000000000002
2010-01-01 01:00:00,2010-01-05 19:00:00,q_cms,02450250,CMS,0.018000000000000002
2010-01-01 01:00:00,2010-01-05 20:00:00,q_cms,02450250,CMS,0.018000000000000002
2010-01-01 01:00:00,2010-01-05 21:00:00,q_cms,02450250,CMS,0.017
2010-01-01 01:00:00,2010-01-05 22:00:00,q_cms,02450250,CMS,0.017
2010-01-01 01:00:00,2010-01-05 23:00:00,q_cms,02450250,CMS,0.017
2010-01-01 01:00:00,2010-01-06 00:00:00,q_cms,02450250,CMS,0.016
2010-01-01 01:00:00,2010-01-06 01:00:00,q_cms,02450250,CMS,0.016
2010-01-01 01:00:00,2010-01-06 02:00:00,q_cms,02450250,CMS,0.016
2010-01-01 01:00:00,2010-01-06 03:00:00,q_cms,02450250,CMS,0.015
2010-01-01 01:00:00,2010-01-06 04:00:00,q_cms,02450250,CMS,0.015
2010-01-01 01:00:00,2010-01-06 05:00:00,q_cms,02450250,CMS,0.015
2010-01-01 01:00:00,2010-01-06 06:00:00,q_cms,02450250,CMS,0.015
2010-01-01 01:00:00,2010-01-06 07:00:00,q_cms,02450250,CMS,0.013999999999999999
2010-01-01 01:00:00,2010-01-06 08:00:00,q_cms,02450250,CMS,0.013999999999999999
2010-01-01 01:00:00,2010-01-06 09:00:00,q_cms,02450250,CMS,0.013999999999999999
2010-01-01 01:00:00,2010-01-06 10:00:00,q_cms,02450250,CMS,0.013999999999999999
2010-01-01 01:00:00,2010-01-06 11:00:00,q_cms,02450250,CMS,0.013000000000000001
2010-01-01 01:00:00,2010-01-06 12:00:00,q_cms,02450250,CMS,0.013000000000000001
2010-01-01 01:00:00,2010-01-06 13:00:00,q_cms,02450250,CMS,0.013000000000000001
2010-01-01 01:00:00,2010-01-06 14:00:00,q_cms,02450250,CMS,0.013000000000000001
2010-01-01 01:00:00,2010-01-06 15:00:00,q_cms,02450250,CMS,0.013000000000000001
2010-01-01 01:00:00,2010-01-06 16:00:00,q_cms,02450250,CMS,0.012
2010-01-01 01:00:00,2010-01-06 17:00:00,q_cms,02450250,CMS,0.012
2010-01-01 01:00:00,2010-01-06 18:00:00,q_cms,02450250,CMS,0.012
2010-01-01 01:00:00,2010-01-06 19:00:00,q_cms,02450250,CMS,0.012
2010-01-01 01:00:00,2010-01-06 20:00:00,q_cms,02450250,CMS,0.012
2010-01-01 01:00:00,2010-01-06 21:00:00,q_cms,02450250,CMS,0.012
2010-01-01 01:00:00,2010-01-06 22:00:00,q_cms,02450250,CMS,0.011000000000000001
2010-01-01 01:00:00,2010-01-06 23:00:00,q_cms,02450250,CMS,0.011000000000000001
2010-01-01 01:00:00,2010-01-07 00:00:00,q_cms,02450250,CMS,0.011000000000000001
2010-01-01 01:00:00,2010-01-07 01:00:00,q_cms,02450250,CMS,0.011000000000000001
2010-01-01 01:00:00,2010-01-07 02:00:00,q_cms,02450250,CMS,0.011000000000000001
2010-01-01 01:00:00,2010-01-07 03:00:00,q_cms,02450250,CMS,0.011000000000000001
2010-01-01 01:00:00,2010-01-07 04:00:00,q_cms,02450250,CMS,0.011000000000000001
2010-01-01 01:00:00,2010-01-07 05:00:00,q_cms,02450250,CMS,0.011000000000000001
2010-01-01 01:00:00,2010-01-07 06:00:00,q_cms,02450250,CMS,0.01
2010-01-01 01:00:00,2010-01-07 07:00:00,q_cms,02450250,CMS,0.01
2010-01-01 01:00:00,2010-01-07 08:00:00,q_cms,02450250,CMS,0.01
