S1,S1_conf,ST,ST_conf,S2,S2_conf
"[0.00935857 0.         0.00055035 0.00083659 0.00411751 0.05080676
 0.02831118 0.03066345 0.02961274 0.49543369 0.21127156]","[0.00886194 0.01226409 0.01022842 0.00134845 0.0036232  0.02700542
 0.02020179 0.03810339 0.02526141 0.06772834 0.04350265]","[1.04730864e-02 2.02673806e-02 2.32954784e-02 1.92253365e-04
 2.04350489e-03 7.23445730e-02 4.30525239e-02 9.13767897e-02
 8.16386751e-02 5.81889828e-01 2.45690330e-01]","[3.10204581e-03 2.64313585e-03 1.14484068e-02 3.93180934e-05
 1.21113944e-03 3.68143838e-02 8.02722344e-03 3.46447916e-02
 2.96257782e-02 6.67285920e-02 3.00971542e-02]","[[        nan -0.0125036  -0.01093175 -0.01255272 -0.01231973 -0.00718738
  -0.01495284 -0.01045318 -0.01101343 -0.00877158 -0.01200182]
 [        nan         nan  0.00783859  0.00538967  0.005978    0.00575818
   0.01502329  0.00988004  0.00436351  0.01163436  0.00134035]
 [        nan         nan         nan -0.00433626 -0.0045768   0.03461955
  -0.00206438 -0.00454733 -0.00216987 -0.00434401 -0.00738317]
 [        nan         nan         nan         nan -0.00075653 -0.00073517
  -0.00088796 -0.00082424 -0.00056353 -0.00172365 -0.00095937]
 [        nan         nan         nan         nan         nan -0.00249197
  -0.00449064 -0.00435233 -0.00545698 -0.00496568 -0.00393556]
 [        nan         nan         nan         nan         nan         nan
  -0.01942832 -0.02147085 -0.01793451 -0.02981752 -0.02536268]
 [        nan         nan         nan         nan         nan         nan
          nan -0.01414108 -0.00622887 -0.00202379 -0.00339641]
 [        nan         nan         nan         nan         nan         nan
          nan         nan  0.07166552  0.04476311  0.00204714]
 [        nan         nan         nan         nan         nan         nan
          nan         nan         nan  0.01786904 -0.02073978]
 [        nan         nan         nan         nan         nan         nan
          nan         nan         nan         nan  0.0854596 ]
 [        nan         nan         nan         nan         nan         nan
          nan         nan         nan         nan         nan]]","[[       nan 0.0126048  0.01252173 0.01242287 0.01238239 0.01523034
  0.01207138 0.01235021 0.01224953 0.01252831 0.01441999]
 [       nan        nan 0.0167296  0.01668934 0.01670041 0.01627324
  0.01681212 0.01715292 0.01685807 0.01739632 0.01671696]
 [       nan        nan        nan 0.01314053 0.01298428 0.05162517
  0.0128583  0.01330394 0.01373668 0.01450808 0.01307491]
 [       nan        nan        nan        nan 0.00192584 0.00196152
  0.00191774 0.00199648 0.00197325 0.00267656 0.00174527]
 [       nan        nan        nan        nan        nan 0.00464437
  0.00420412 0.00436944 0.00422867 0.00472911 0.00420536]
 [       nan        nan        nan        nan        nan        nan
  0.0314943  0.03268331 0.032824   0.035553   0.03244709]
 [       nan        nan        nan        nan        nan        nan
         nan 0.02909412 0.02537647 0.03063456 0.02983595]
 [       nan        nan        nan        nan        nan        nan
         nan        nan 0.08918304 0.06062474 0.06060672]
 [       nan        nan        nan        nan        nan        nan
         nan        nan        nan 0.04176477 0.03816595]
 [       nan        nan        nan        nan        nan        nan
         nan        nan        nan        nan 0.08278416]
 [       nan        nan        nan        nan        nan        nan
         nan        nan        nan        nan        nan]]"
