w,n_imperv,n_perv,s_imperv,s_perv,k_sat,per_routed,cmelt,Tb,A1,B1
1188.4765625,0.022431640625,0.185712890625,0.498046875,2.490234375,6.263505859375,82.71484375,3.72265625,-2.056640625,0.00047705078125,2.232421875
1188.4765625,0.022431640625,0.185712890625,8.330078125,0.263671875,6.263505859375,82.71484375,3.72265625,-2.056640625,0.00047705078125,2.232421875
1188.4765625,0.022431640625,0.185712890625,8.330078125,2.490234375,6.263505859375,68.84765625,3.72265625,-2.056640625,0.00047705078125,2.232421875
1188.4765625,0.022431640625,0.185712890625,8.330078125,2.490234375,6.263505859375,82.71484375,3.58984375,-2.056640625,0.00047705078125,2.232421875
1188.4765625,0.022431640625,0.185712890625,8.330078125,2.490234375,6.263505859375,82.71484375,3.72265625,0.041015625,0.00047705078125,2.232421875
1188.4765625,0.022431640625,0.185712890625,8.330078125,2.490234375,6.263505859375,82.71484375,3.72265625,-2.056640625,0.00047705078125,1.412109375
786.1328125,0.177177734375,0.088857421875,1.123046875,7.138671875,0.644130859375,88.96484375,3.33984375,0.416015625,0.0012504882812500002,1.537109375
1001.46484375,0.1765283203125,0.1900732421875,9.8681640625,0.5712890625,3.4489404296875,74.169921875,0.349609375,-1.8193359375,0.000346533203125,1.6435546875
1001.46484375,0.0492431640625,0.16929199218750002,6.3232421875,3.5693359375,3.5562548828125,69.775390625,0.154296875,2.0771484375,0.000346533203125,2.2451171875
921.38671875,0.1765283203125,0.16929199218750002,6.3232421875,3.5693359375,3.5562548828125,69.775390625,0.154296875,2.0771484375,0.000346533203125,2.2451171875
921.38671875,0.0492431640625,0.1900732421875,6.3232421875,3.5693359375,3.5562548828125,69.775390625,0.154296875,2.0771484375,0.000346533203125,2.2451171875
921.38671875,0.0492431640625,0.16929199218750002,9.8681640625,3.5693359375,3.5562548828125,69.775390625,0.154296875,2.0771484375,0.000346533203125,2.2451171875
921.38671875,0.0492431640625,0.16929199218750002,6.3232421875,0.5712890625,3.5562548828125,69.775390625,0.154296875,2.0771484375,0.000346533203125,2.2451171875
921.38671875,0.0492431640625,0.16929199218750002,6.3232421875,3.5693359375,3.4489404296875,69.775390625,0.154296875,2.0771484375,0.000346533203125,2.2451171875
921.38671875,0.0492431640625,0.16929199218750002,6.3232421875,3.5693359375,3.5562548828125,74.169921875,0.154296875,2.0771484375,0.000346533203125,2.2451171875
921.38671875,0.0492431640625,0.16929199218750002,6.3232421875,3.5693359375,3.5562548828125,69.775390625,0.349609375,2.0771484375,0.000346533203125,2.2451171875
921.38671875,0.0492431640625,0.16929199218750002,6.3232421875,3.5693359375,3.5562548828125,69.775390625,0.154296875,-1.8193359375,0.000346533203125,2.2451171875
921.38671875,0.0492431640625,0.16929199218750002,6.3232421875,3.5693359375,3.5562548828125,69.775390625,0.154296875,2.0771484375,0.000346533203125,1.6435546875
921.38671875,0.0492431640625,0.16929199218750002,6.3232421875,3.5693359375,3.5562548828125,69.775390625,0.154296875,2.0771484375,0.000346533203125,2.2451171875
751.46484375,0.1290283203125,0.1425732421875,7.3681640625,8.0712890625,5.9464404296875,99.169921875,3.349609375,2.6806640625,0.002821533203125,2.1435546875
876.46484375,0.0102783203125,0.1663232421875,6.1181640625,9.3212890625,9.6926904296875,36.669921875,1.849609375,-1.0693359375,0.0005592285156250001,1.3935546875
1046.38671875,0.0102783203125,0.1663232421875,6.1181640625,9.3212890625,9.6926904296875,36.669921875,1.849609375,-1.0693359375,0.0005592285156250001,1.3935546875
876.46484375,0.1679931640625,0.1663232421875,6.1181640625,9.3212890625,9.6926904296875,36.669921875,1.849609375,-1.0693359375,0.0005592285156250001,1.3935546875
876.46484375,0.0102783203125,0.1930419921875,6.1181640625,9.3212890625,9.6926904296875,36.669921875,1.849609375,-1.0693359375,0.0005592285156250001,1.3935546875
876.46484375,0.0102783203125,0.1663232421875,2.5732421875,9.3212890625,9.6926904296875,36.669921875,1.849609375,-1.0693359375,0.0005592285156250001,1.3935546875
876.46484375,0.0102783203125,0.1663232421875,6.1181640625,2.3193359375,9.6926904296875,36.669921875,1.849609375,-1.0693359375,0.0005592285156250001,1.3935546875
876.46484375,0.0102783203125,0.1663232421875,6.1181640625,9.3212890625,7.3025048828125,36.669921875,1.849609375,-1.0693359375,0.0005592285156250001,1.3935546875
876.46484375,0.0102783203125,0.1663232421875,6.1181640625,9.3212890625,9.6926904296875,82.275390625,1.849609375,-1.0693359375,0.0005592285156250001,1.3935546875
876.46484375,0.0102783203125,0.1663232421875,6.1181640625,9.3212890625,9.6926904296875,36.669921875,1.654296875,-1.0693359375,0.0005592285156250001,1.3935546875
876.46484375,0.0102783203125,0.1663232421875,6.1181640625,9.3212890625,9.6926904296875,36.669921875,1.849609375,-0.1728515625,0.0005592285156250001,1.3935546875
876.46484375,0.0102783203125,0.1663232421875,6.1181640625,9.3212890625,9.6926904296875,36.669921875,1.849609375,-1.0693359375,0.0005592285156250001,1.4951171875
1046.38671875,0.1679931640625,0.1930419921875,2.5732421875,2.3193359375,7.3025048828125,82.275390625,1.654296875,-0.1728515625,0.0005592285156250001,1.4951171875
1376.46484375,0.1052783203125,0.0713232421875,1.1181640625,4.3212890625,4.6976904296875,86.669921875,3.849609375,1.9306640625,0.0015840332031250002,2.3935546875
546.38671875,0.07299316406249999,0.0980419921875,7.5732421875,7.3193359375,2.3075048828125,86.669921875,3.654296875,2.8271484375,0.0015840332031250002,2.4951171875
608.88671875,0.13236816406250002,0.1099169921875,0.6982421875,2.9443359375,9.1756298828125,67.919921875,0.404296875,0.9521484375,0.0009652832031250002,1.1201171875
563.96484375,0.1171533203125,0.17819824218750002,1.7431640625,2.4462890625,9.0683154296875,92.919921875,3.099609375,2.3056640625,0.001177978515625,2.5185546875
1358.88671875,0.1171533203125,0.17819824218750002,1.7431640625,2.4462890625,9.0683154296875,92.919921875,3.099609375,2.3056640625,0.001177978515625,2.5185546875
563.96484375,0.1798681640625,0.17819824218750002,1.7431640625,2.4462890625,9.0683154296875,92.919921875,3.099609375,2.3056640625,0.001177978515625,2.5185546875
