Reff,MeanDiff,FlowWeightedReff,VolumeError
-2.1863335296333997,0.00872707121548188,-4.00974336148828,-1.5016435232112602
-2.23511942558938,0.0228896845320855,-12.407406742248002,-3.98892498354704
-0.8798530518122171,0.0575810545362281,-3.12405484740287,-4.4577171619852
-2.8351238652619397,0.00138649576056411,-9.05144791576357,-5.38536025107687
-0.341965270193759,0.13791289392126999,-1.77838854282377,-0.45901439314449394
-0.573299236255598,0.0897402520494143,-4.0305231861627995,-3.20673327295902
-2.36990405664826,0.0119943542289785,-8.74023060262835,-4.9257720699192
-2.56491683111869,0.0165802724787647,-30.1779526136735,-4.7778680908122695
-0.655458067322589,0.0999659924715819,-6.44554423356561,-0.11937307180161699
-1.1074899757911398,0.00803434360228305,-4.20444272393237,-4.297618046856621
-2.2072403344891702,0.12113891640641301,-0.6427600416242,0.252345304536502
-1.24167866996192,0.0605138140439905,-12.954913200127198,-3.3380382409808904
0.310742619315071,0.228605091598579,-0.312646364654231,0.0803227798142021
-0.978354883502785,0.05464252236133,-4.8972825438742404,-4.52970295407658
-2.18202604853001,0.0398967534848985,-4.785322527225929,-3.56201929361584
-1.23302977829486,0.23688618323318697,-1.53809485354155,0.007205115543408409
-2.48915509389289,0.0250683167964951,-11.2235763931215,-4.91678165916738
-1.2000118986197,0.0221320693830593,-3.5426870592033897,-3.07009105870309
-2.31910236679927,0.0171397179056352,-22.683057446098104,-4.95634345788302
-1.4408741776737402,0.0649200481213155,-12.790805071987698,-1.7186983596096999
-0.66448400255983,0.00576494861220262,-6.198330016193559,-3.7420457094711805
-1.42466497291506,0.0358354907970672,-8.90559358270358,-5.55115327917657
-1.8699631550751699,0.0160904487464666,-4.4942402454853,-2.01723002143479
-1.04504062877774,0.0001522298463227,-5.3167015412155,-4.56130943656237
-0.528320334461892,0.0419140963002692,-3.57381530007887,-2.69846107381683
-2.03082134034747,0.0104640510536973,-7.04552956302771,-4.60770607832608
-1.84443910440566,0.00347074787537852,-2.9268186225837898,-4.95861855786235
-0.335714662950259,0.380973129267966,-0.142335367121238,-0.654998307127469
-0.8445675361329911,0.000977977078287298,-1.8685269144807601,-4.17171879665333
-0.47773504639230296,0.0513969873655124,-1.54920773083704,-1.39089198375707
0.00148867642347883,0.101447839419732,-5.684352829806089,-0.514245100175021
-1.4800208216223503,0.0008487054345748611,-8.1245165426599,-5.37224157610998
-2.87968342538584,0.00389519181870394,-13.546990316717801,-4.79124431113865
-1.2608276045579099,0.0958767899252641,-10.735938474980001,-2.56173758547188
-1.2694510377376298,0.0491872976895751,-8.8467618254086,-3.9236905349036
-1.02756580129131,0.088372214091016,-0.8995236622053209,-1.72683380062491
-2.09245730752073,0.000163790548331557,-5.614284944220179,-2.48671651053289
-1.07636805969672,0.11742368946618802,-2.79757302099509,-1.77894464521527
-0.876045527206772,0.133354579681185,-2.32513159310026,-0.318842101699338
-0.939499715668886,0.0645182818058685,-11.1686430142384,-1.6097050495538798
-1.4790370977482301,0.0396589311298895,-1.67389719526259,-2.1786809036792203
-2.0186383018013303,0.0406274637263696,-12.103699021110199,-4.30081047969535
-1.40438721701646,0.0387967199728976,-6.426177818035691,-5.24280028470665
-2.5999970809089903,0.0360235334204888,-12.8097823469697,-1.20082487538588
-1.3586460704705101,0.0901927718378705,-5.00547354529969,0.0988453589585527
-1.20403121088276,0.106014556456037,-1.2827677600990601,0.0992930771469716
-1.4344927813573602,0.0365655796401999,-9.3328053334807,-4.90725867759356
-2.7789462734360098,0.0021419472993285,-7.97284192373309,-5.12023569511161
-0.31658014102706,0.42378066597934405,-0.181349484902608,-2.3055203279149303
-0.9641380904871879,0.00176649697104073,-7.946200741987361,-4.3204554421482495
-0.981111141198604,0.00564177189112355,-1.8732073529178102,-3.65919807632525
-0.174869387563249,0.246940881184459,-2.39221635006121,-0.647801527184856
-0.598293037774455,0.0875964325803833,-4.369042023195259,-2.00836426577564
0.0364207732740552,0.11497966853645901,-0.758798009402305,0.34841646588773495
-3.19148749580175,0.0153122647402849,-2.2272253533239303,-2.31461225755453
-0.8168798211901569,0.0556365682500488,-3.18987738364701,-2.56747897063737
-1.45804657903396,0.0058131003007963,-7.10218004569401,-5.22575803562599
-1.71344141453089,0.00900823454867406,-8.83734988273986,-5.384786320324629
-0.508214006867651,0.0948580507237551,-15.8522102793822,-0.23552357208289298
-1.02225063915628,0.06222588682253201,-14.0837609699963,-4.31263454038769
-1.68055261379248,0.0910833003986981,-6.677366252450111,-3.3056969733910297
-0.22999513806314004,0.258597356080028,-2.64112882649688,-1.3590616415131298
-0.0660501132297322,0.330429518901475,-0.656610267591926,-0.295405662469105
-0.5022150476617679,0.13286512113813198,-1.62042846478403,-1.9644158926233
-1.52250718183983,0.0357402601160936,-10.2190610133279,-4.919044715068201
-0.681036939815439,0.00884258312990834,-5.32517020503243,-3.8783466103869904
-0.35429319405313997,0.0527463934017838,-2.45591060174834,-0.532184077788646
-1.3759800899030301,0.000293557126019547,-11.9873043789764,-6.097674076239651
-1.413894433568,3.33015296525012e-05,-7.7960871895489,-5.533671355606459
-2.29716559156614,0.0118665221065871,-23.0537991017485,-4.7715795496827
-1.1077965064436999,0.00487104114668069,-7.16443416698996,-5.05614000925013
-1.57825275218592,0.0632847314517958,-11.513187644365301,-2.0337925052492403
-0.7141899667836191,0.0831090905146727,-0.639421831974368,-0.44714414886477394
-1.48991768951126,0.0426803732196771,-4.407337053906129,-2.8272621136734597
0.36166005466555295,0.593368675114165,0.57129307813313,-0.441031270226776
-0.23153395729697399,0.265409147932617,-1.68344503955733,0.0474643757294916
-0.904647687099869,2.37150160131047e-05,-9.279723319809081,-5.20600288703937
-0.980982848939779,0.0181822503482641,-9.118514335548142,-4.01357450422813
-1.4743659358093202,0.0912199282947149,-10.040811492605,-1.59850305177708
-1.39886070174745,0.10609800566549901,-1.31933893902939,0.139503210766667
-1.8228248897929902,0.0092166915117054,-4.5726276030835,-3.49789795743097
-0.79608757858457,0.00702531965435545,-5.62618394408687,-4.869433204779059
-1.6792268379069701,0.0231760521132802,-3.62930923431929,-4.26738330357866
-1.15506874477586,0.08594192399143699,-5.9991322597546795,-2.2496686104552297
-0.31369923693687496,0.0851820681400986,-10.3806704071155,-1.56946980889929
-1.8716030477918602,0.0340319734277488,-8.85873015581636,-5.04720998273834
-1.22312573508186,0.0407608218997823,-11.9527427432854,-2.3088670704846
-1.46305775421473,0.13197963654957598,-5.668641297690929,-4.90614187337738
-0.0498989007567285,0.158499512324403,-0.8627881896729308,0.349899429303947
-1.09008221003556,0.291717715468185,-2.74800110571856,-0.209916038628345
-0.9269674863739829,0.0167702332534529,-9.61366747823903,-4.55715445051638
0.280677211996949,0.21538833468787302,-0.197382226645151,-0.301561311282991
-1.463455770023,0.0111686010326227,-3.9053958775097595,-4.980038501048839
-1.04995917140973,0.0103636994720471,-3.60986965107266,-4.55131334925366
-0.666776363668796,0.131704177497315,-1.74603808994699,-3.5279459219357205
-1.07957715715674,0.0468713344292042,-16.785503557948402,-1.9111127107431
-0.928833424156207,0.0691345237485548,-4.90511685915497,-1.71572397439897
-2.2500617783647203,0.00669742789833289,-11.2502826479284,-3.41596288281088
-0.335448998965704,0.0879005585127889,-3.89139071790385,-1.8822470279368202
-1.19545380637684,0.0568267180629607,-17.1654794782201,-2.00339424627694
-1.4558704189059999,0.00090242938767539,-9.549660561968391,-5.069205011012469
-0.816458156235255,0.0758967534977523,-7.67278330687894,-4.57139407443929
-3.4563007118571605,0.0356539682239452,-10.822084379649,-6.815575327835551
-2.22121037400381,0.000815736396043103,-6.543581190459861,-5.06201664620921
-1.94776060267412,0.0482843951721685,-3.55204955701231,-1.79429061523681
-1.29929435109178,0.0820428919190628,-6.05305262872076,-2.46643496466367
-2.1231645239434798,0.0154294182183811,-5.413873546749199,-4.53866558992179
-0.23615739977177802,0.0896272914240746,-1.4957466285005803,-0.825673082171783
-1.28892668741269,0.0763742274378225,-10.4033419304515,-2.53188149822238
-1.89704734555005,0.0318033441655136,-2.12409586736949,-2.37663814255591
-0.8626899069652509,0.11637600929370501,-13.9586882494445,-0.403215519043185
-0.878244500128158,0.184439988259299,-1.44384235564198,-4.4281703881572305
-2.07519525154022,0.0480256852014704,-23.4183780716923,-4.29798421759713
-2.5749511518093398,0.0149445286104351,-17.243371397354696,-5.49087983824775
-0.127597021200005,0.0675121352018643,-1.64366876377553,-0.796030818229598
-2.65112457192031,0.00252845455311205,-13.6316924025499,-6.50701788145507
-0.9522877225102628,0.0017606658943041,-5.0760240104611,-4.6424923033070495
-1.01367284808849,0.036628595981546,-3.8156072663955496,-3.34529139940032
-0.8132667402490021,0.0682116816753551,-5.571003305555919,-0.7494348481162779
-2.53489175401827,0.0011167367924877901,-7.2087043920443294,-4.10248825828441
-1.15878248916563,0.18179417058663397,-3.97773155501037,-2.95121534406506
-0.806994851263581,0.0375189034210019,-6.801242610446019,-4.74223314412789
-0.41433687966937804,0.19961711080086603,-1.7589615646788999,-2.62205806132684
-0.593690287278413,0.112181639155386,-6.065882726803429,-2.59675858413202
-1.92935706005335,0.0255797126304364,-4.02752754886523,-1.40215819412877
-1.3237699907887701,0.00034843300299828,-12.7023414047367,-5.55472940423771
-2.4592776641864305,0.0186947975159948,-11.994435276948499,-3.8760536323482597
-1.08023402656469,0.0355963497451062,-4.30512583050449,-4.2213753049005405
-0.672975082405415,0.10184764241502199,-8.12045976782425,-2.35270152619554
-1.8564941165315199,0.0402476229944349,-2.02521565629326,-0.33174371481135806
-2.02680595734845,0.026885377438742003,-24.3752758000216,-4.4986417495173
-0.9191734277801842,0.0575443295340602,-5.77698328861016,-4.760543658703
-0.8327030435624309,0.115060677061885,-4.55387493501142,-3.9611615880782995
-2.42659477113601,0.022590478113081004,-31.438452897452102,-5.425137108817901
-0.36604067178480604,0.128726774474175,-2.53140415122881,-2.3650577570518796
-0.8068617495802108,0.0751637235585342,-6.26253498577533,-1.24505649565924
-2.72802517265121,0.0325886490880544,-16.981821839956602,-4.15397136730313
-1.72193982850773,0.0350603672731137,-9.55578164500785,-4.74088900369345
-3.05910458169131,0.00349745621464817,-17.591969088259198,-5.469834189281549
-0.873723923140001,0.0787460393267223,-11.232210330601498,-2.4796929626575497
-0.771541760961655,0.078615783834989,-5.24306202703877,-3.45777669070315
-1.0330262786933802,0.11560550642427601,-8.16696314822356,-3.59332808602065
-0.825758201872115,0.10346911924679801,-1.71233449944944,-4.07458531527023
-1.18238272958048,0.0359099161464531,-16.0373756813403,-5.13699562690118
-1.5697888322445699,0.007217621720013521,-8.75644057913652,-4.1746206451049
-0.20682010284594698,0.0758711227949572,-1.90839838344329,-1.8040244385098
-2.7609102404126,0.017395476458972,-6.716462703987641,-4.16309546174306
-1.47718890781076,0.00116960808945202,-7.784782971872231,-5.3234916842777595
-3.45403209068248,0.0150765059100138,-12.301478556775802,-6.1011275475118305
-2.61715457742973,0.00153907861352775,-6.63109983211283,-3.7431267769540604
-0.7483206581813181,0.0268471804482675,-2.83923677278565,-3.92113541476071
-2.19143581300398,0.00540322804976334,-4.99458385385703,-4.4115024930125
-1.67865542654371,0.0222164364049444,-9.561123882517562,-4.55255998675955
-1.29876254101361,0.0011588433636694,-6.7944129194798695,-5.4020900168512
-0.14611976682743302,0.147647518909898,-5.7992433175564,0.36428511133328295
-0.8477836880413822,0.0608266775602849,-3.21422380272522,-4.40372709302193
-1.71836928572863,0.0671331105798446,-13.3451162072577,-5.24792360008622
-0.275237379116415,0.14492830811492002,-10.1683809470015,-0.278518654718058
-0.285583963592868,0.171882700690683,-1.5069603038003,-0.14825230719851998
-0.660119824566234,0.056933626445132,-2.79746222370512,-2.52179623124204
-1.20186961019822,0.00146012881969106,-8.952365135147039,-4.85587937662462
-1.7782144683271501,0.0314751686670216,-29.966070889809497,-4.431038494386031
-1.08593802403462,0.0217904066058841,-6.77992317255486,-4.606995376655809
-2.54376969447548,0.0654258169402545,-9.47960161782257,-0.523971118886947
-1.0896358707247902,0.0494283721135956,-11.7121867804812,-3.97823263473919
-1.79390812062912,0.0028290788201021603,-7.87629561490418,-3.2353288788875196
-3.9641686226915,0.0180966526778641,-10.5355235690394,-4.9290283985014804
-1.35138367750741,0.034447007669176,-5.1197522804562405,-4.5294450908561394
-2.02431009513022,0.0212216825130494,-5.883342627321549,-5.028798188978059
-2.3059689395864402,0.0185913503231345,-10.2617132084948,-4.95219834922467
-2.25215653472984,0.0250920171671959,-5.571822319358571,-2.81573586191786
-2.5720568149510297,0.0527851995182584,-8.532177693210631,-0.507835903502212
-1.56133287534008,0.0191431197680203,-12.1173215047176,-4.47720019698644
-1.02912690799419,0.0646595991859988,-2.32662761310353,-2.4871528955678
-1.65327182710357,0.0508780754354713,-10.8510233904544,-4.73797299627791
-1.84927121518797,0.0476494913760298,-5.41839736186737,-1.4940611710629699
-0.628355510067543,0.143340030947132,-2.6046305982649502,-3.34962635395583
-1.1449086938734399,0.0167848023320643,-5.1592867856361,-4.59482400464868
-1.51077254979421,0.0681630716853355,-3.91626636193162,-0.965999014634432
-0.8922821863251229,0.0403273768852256,-7.752452215820671,-4.15789206905274
-2.01824557763918,0.0107052281866791,-2.4485797140375802,-4.87435683507292
-1.73064462244464,0.0124407187473351,-12.496920202076302,-4.64046898984632
-2.2185571170947997,0.0151723278035771,-8.05235749141119,-4.21035223527981
-2.7135529535345,0.000933662119996072,-4.06446919806709,-4.54377237089521
-2.4146385169676203,0.0173009535219208,-11.4589001688512,-3.0947169451520895
-1.27566974150341,0.0416705393356819,-14.744141961343802,-4.703534380888191
-1.76749957655034,0.00569536116427476,-10.9256373007376,-3.29564687565368
-1.79968893822478,0.0545446813623661,-11.329987224019101,-0.878469876492415
-1.00073944210062,0.0720590274865223,-7.707652137675391,-4.26926391234485
-0.236517277088643,0.0728559966013334,-1.1272486923918401,-0.9569775826989358
-1.98738023802398,0.049343049603287996,-3.5523646882117004,-1.61155788137459
-2.47500563376738,0.0147133078569605,-10.5432977881833,-4.59962368400376
-0.8979390549966291,0.11555499134872099,-5.60079043997268,-1.3850650689234498
-0.7599656578247149,0.0889479392964923,-0.829652286095945,-3.84874988225919
-1.86402417839156,0.0520123482371997,-6.0540777178542005,-1.2842420636086298
-2.2490181344652798,0.022486099896836,-18.2341302343227,-5.65230087016924
-0.414520081172467,0.0596958062941628,-1.69126072083278,-2.60765761235304
-1.17121103540526,0.0228416346900148,-7.96466019547723,-4.664778694641309
-0.0884641627519527,0.118349612162891,-1.23890530443701,-1.06951900522863
-1.42800858349702,0.0133245743681743,-16.180045389327802,-6.55490189591097
-0.829503547689417,0.0236313757561244,-7.44904420923971,-4.4592602914962
-3.0216597183259304,0.008058581999835791,-31.2373739612085,-6.49735639464449
-1.2311188450035901,0.00711812041492577,-10.8755674250225,-5.1978306522431295
-1.08994551629644,0.0273409354099671,-11.6380791495819,-4.98881766004363
-1.2203105490280701,0.0225791690005624,-5.260776122946321,-3.564712984934
-1.3883572042238301,0.00454840118212073,-20.4826451481585,-6.2964883870584
-1.2082600943267299,0.0124585651792316,-6.932273872687861,-4.31182512268895
-1.59570576210042,0.18280788848064497,-1.92099791956103,-0.7250656401880109
-2.8420358855883396,6.244096971451899e-05,-22.1750233521667,-6.353762660366559
-1.20080215229599,0.000914556418405703,-4.4327722593516,-4.590956707933559
-0.15379112624577201,0.125024678807702,-1.4843776854124497,-0.8892090709698871
-1.5077845437363202,0.032105589210057,-4.70672452249231,-1.39723690678312
-1.17456810906466,0.0147503284042085,-7.68721948105629,-5.06257199245496
-1.30459161211072,0.0715140332000787,-6.81047661834871,-3.93156610096856
-2.75035542673706,0.00975297508319271,-22.139171176500202,-5.850891363357849
-2.44685192015907,0.000205289526164003,-4.8473540331379406,-1.56174887010093
-2.67860815692985,0.00402712220153024,-4.284410968807,-4.51003048404165
-0.0285894100581443,0.0704754990673041,-1.2198583027374899,-0.6088650136836639
-1.32977710631226,0.0269330834244083,-8.513495771036089,-5.4208913378432095
-1.22554978034671,0.0199620451962306,-18.172016512316002,-4.50657206773388
-0.8847288891937422,0.0750898201752931,-7.23927725732466,-3.4256749568563505
-2.12885131045595,0.24822558292861105,-0.161519737608629,0.0454972248867133
-0.49172631695269303,0.270041214894583,-4.18216728376267,-0.48748711350984797
-0.41505310830615105,0.0170670667874458,-0.38220181273847603,-1.4732261432086102
-1.12719891244721,0.0693988119978487,-6.727710135307619,-1.9988242142088701
-0.38028898186182597,0.101605216533217,-5.899085886405599,-2.31101457185384
-1.87230230932745,0.0401154218125188,-14.780597910624198,-5.08866942769059
-1.39863328405102,0.0860611693119086,-9.77440415830892,-3.4569013476336004
-1.97275831038484,0.0061116356128004794,-3.26262981910208,-2.63563622776531
-1.4316090144225702,0.0717036895354546,-4.411293162885,-1.4347940383431501
-2.09038790596954,0.07464604214637799,-10.912214970452302,-0.8802091441615121
-0.661247582578136,0.023480087183662002,-24.7485331022412,-2.36168045235708
-2.51152770264271,0.0058657035197586,-7.2360439868151705,-4.3246838846108995
-0.977709339823111,0.061334693105802,-4.40387821195365,-4.33851146341803
-1.02154276865201,0.0218982104920556,-9.234508576279909,-4.58603288788703
-0.961639121874183,0.0776503628346251,-5.05240297056205,-3.9794005638472303
0.16399550626067097,0.17628082643580603,-3.5121207201751803,-0.275045750372421
-1.28619359276847,0.0696108429137917,-2.0836815291324,-0.4019627493671671
-0.320684772921521,0.053145187296345,-1.9987336848609498,-2.08822432638241
-1.2076182301686398,0.0626223205583002,-13.3963272466931,-4.4578322984657905
-0.8604563097898421,0.0151644407006684,-4.83584143292275,-4.728285613553241
-1.24322502083756,0.0127992197932328,-4.75920288217051,-2.8008190298155804
-1.61232886391507,0.0625313531653509,-11.820203258928302,-4.08307351222037
-0.668198939315448,0.394650700965814,-0.857825345916286,-1.13059668949631
-0.8679789597775409,0.0323443987243462,-13.445979129823,-1.5477115586125298
-1.24301629694729,0.0571809128092251,-6.91272628097486,-5.06565725495928
-1.51005612573728,0.053461110170831994,-6.002124386802651,-4.9086431365035095
-0.8506203360425619,0.00282064945442864,-4.872532850699,-3.2943016169458104
-0.748302757458604,0.0774142131781658,-6.09093718684129,-3.76040613649177
-0.7097534786414659,0.28016084788936896,-1.31741855831341,-0.704938269311568
-2.04684733127419,0.0463451635420819,-0.97046162426212,-0.5021732392085939
-0.23034150329787198,0.0525603441690892,-11.1264227234288,-0.768806127042078
-1.28482234437433,0.06672168391451501,-6.212687765931129,-4.485485960467019
-2.5090654149823504,0.0416351451607792,-16.3059711549155,-3.88947534071873
-0.49808426640725395,0.0691077824473241,-5.30911243875661,-3.0888601726196403
-1.5902852977463702,0.0591752429880533,-3.84077259379983,-1.65635939114476
-2.7976177141348497,0.0195137612561351,-21.9211673409406,-5.1938527447999805
-1.9685352017631101,0.0469775991661729,-18.489823276663802,-1.6201747681263403
-0.548576868043211,0.0517884210049382,-6.582238281890531,-1.25691496375154
-1.58210575868896,0.0619828190111427,-12.9109022284185,-3.70322363116292
-1.61922525005197,0.0231492384656727,-19.509589358680998,-5.18481511180613
-1.66844344485964,0.00115056830055523,-2.17310414847745,-2.47137454907161
-1.03331260776847,9.13225473443996e-05,-6.328213010694371,-4.94499785182671
-0.607579684445282,0.0741780981701384,-4.65136807368041,-1.4643945392112498
-1.5994339277848,0.0567705013021803,-8.240051410335191,-4.9663462472157995
-1.02437170847286,0.120545046473466,-2.7981189962012003,-2.9507221916949202
-0.6067880259413629,0.150708503449121,-1.14109643224944,-0.9205228438101679
-1.62751841955546,0.0228921517214296,-10.8403427288617,-4.96982202196349
-0.9911126592879692,0.000544373889478376,-3.7318058758247696,-3.54837101133361
-0.29371967586282,0.0954811859133923,-7.9047720742818,-0.876893338476735
-2.65406702524152,0.010684144356617,-15.6058400955164,-5.84543593027392
-0.923909621160413,0.00436470432693331,-6.7944107522849,-4.655787859257241
-1.6510360620958,0.0531889799074677,-16.609183290769,-4.9733494813680394
-1.9337775413346399,0.0336651312277045,-6.786687280786951,-4.8873712549162
-1.3129894076892,0.0395000447562067,-5.56709057310709,-4.373587909259
-0.8351231611655121,0.105591955370495,-2.6029283195844903,-4.07581168577119
-0.8543066891643522,0.0495556494346558,-2.7403027415800296,-3.9125219047443998
-1.2198997371091398,0.0753581713602824,-2.63248328245509,-0.7395215307628671
-1.9643368508980301,0.0414377565581432,-14.966525967530101,-4.742203793310191
-0.22781377503310601,0.0779494132104524,-1.40313337361279,-1.76162717202148
-0.579032668769589,0.525663680294849,0.0764270373658387,-0.75538268861893
-0.883935574573116,0.00111591278974594,-5.63429658536182,-4.19397684804089
-0.0429736368272593,0.0614813696603656,-0.731455890184675,-1.1407266545263302
-0.5856741625887449,0.0375596980473182,-10.223578186689402,-3.59601344605201
-1.18169942115809,0.0288424256753852,-3.6540189950122595,-1.63576005744123
-0.6744139238260689,0.10189339258130399,-4.31084745869828,-2.8235842139656495
-0.859625382042294,0.16885014787951502,-1.55810573065877,-0.00435685077040238
-0.881627479200039,0.0812994107874666,-3.10316451780815,-3.3216248741712797
-1.5074498259253402,0.012712203010073,-6.73911515889366,-4.87010391245625
-1.49824615028969,0.0430534815111345,-5.73067078118022,-3.2206572968133504
-0.8152454742818,0.0913257335686448,-6.811536542246371,-1.0698998081548101
-0.8145941014492,0.0547778935563555,-7.38279709169585,-4.55247894891788
-0.8616548681111958,0.0532287660673711,-3.78294149487737,-4.14390016452847
-1.08024904857914,0.0802091537482963,-4.42032950405139,-3.5726876788794
-1.27254896769574,0.0918475764280175,-1.92763489754448,-1.4114098993657198
-2.26557425837836,0.0292451388771891,-13.28441526632,-5.1359348235932005
-2.80863980007366,0.0005026023950291849,-27.4538039047435,-6.12184089134993
-1.75739062682189,0.0371350631771221,-20.904998628394,-5.04197459396482
-1.2306706631370001,0.0133569740719605,-6.62373916663054,-4.32940305884042
-1.5717239603935,0.0728410030549575,-7.1293881477284,-3.2524084486270697
-0.914905564007595,0.0724937340617977,-5.3509604245811,-4.643214774490549
-1.06621184931875,0.00144551864317613,-5.33035204522886,-5.13616783837502
-0.0529175289215704,0.0858372110180745,-1.59539444426624,-1.18358111272065
-0.6264504856011031,0.0862538267386817,-8.19032017105826,-1.52219963197261
-1.23352846370863,0.110922165933809,-4.18377557778673,-4.42597852414439
-1.04002070927828,0.0460439744989382,-13.3959942381064,-4.3577684097021
0.00348206798399897,0.19141235516541397,-0.0886897533051802,0.0260816498176185
-0.8626963869777461,0.0574298012979697,-12.0667782307969,-4.64194721667338
-3.06476036816249,0.00123731593061596,-14.9578185765048,-5.759429490785299
-2.13063164610117,0.0837457879267239,-9.31267251889877,-1.11964675738671
-0.769590434255938,0.0035567830222418603,-3.84949367440713,-4.00492850443635
-1.85782623904551,0.00601003468358614,-5.5584823515234,-4.97495943524644
-0.7275829217737259,0.0318683327015159,-0.40495422222842403,-0.364337221683572
-2.1118514203419,0.010353471456948999,-9.94697933153756,-4.85726832392139
-2.14656606816407,0.000124222288021464,-10.722695794296499,-5.31495152959302
-2.4819408955152897,3.98231438554058e-06,-7.15099012139156,-4.25338432098437
-2.5610863677915,0.0798913049432192,-21.6050513822127,-1.35692322749441
-0.7867400766820991,0.0904697319526415,-1.57969085955203,-1.83888226802564
-0.9941726123590501,0.007890384052050909,-5.66185285481763,-3.4346443786095797
-1.52667005519022,0.0253754239998636,-12.289957302667197,-4.83882530364613
-0.36143518369655897,0.0770335248772582,-4.44962886887068,-2.68124288162179
-0.266265936957424,0.16090559486899697,-2.65375751864819,-1.05319401771538
-2.3738125186910803,0.042577715293632,-23.9652289873557,-4.721781391429969
-3.1839714176312404,0.00161699166137956,-10.149438880640401,-5.12033380067087
-0.9298438372500228,0.0404830398421829,-7.150886390444981,-3.4308752358326697
-2.0013862749963303,0.0215474268925812,-10.646068696302699,-2.64019633234521
-1.8456225211476,0.0213968941277446,-6.26883576613475,-5.1050669547089
-2.44391256187943,0.0244158460919343,-15.3720374757763,-3.73561468488751
-0.750921115168084,0.0317584985546084,-16.6679250966636,-3.70097466572667
0.44621518405366495,0.20487076824619896,-5.88082339305845,-0.0928212688959276
-0.697158715297181,0.00374970173476201,-3.14102798371023,-3.8186952723641903
-2.23885593543206,0.0435343579815474,-15.1765164480625,-4.58957109508137
-1.9335862305436498,0.0217755572679095,-7.33418640659412,-4.5889445160583495
-2.27587990412155,0.0201722850525638,-11.5112139206501,-4.91856290824661
0.35109183118562104,0.20384648741948,-0.12285543996840302,0.131042422229624
-1.25688618774926,0.0465540937551054,-7.139969803127509,-3.0865390869494997
-2.10411958369572,0.058104721807461,-7.44123244644678,-1.80850974144528
-1.41853408259615,0.00141063147883142,-7.53069915285125,-5.59090977669958
-0.691634351033146,0.0367482154066932,-3.12114884602413,-2.7230108925287904
-0.604903786684181,0.0454220143887496,-1.1330109712758898,-2.21864741059737
-0.5080204500972539,0.144946279766767,-1.41314763990049,-1.0480987210005699
-1.1375540822121,0.0802597021894908,-1.59887830261192,-0.7670208124196459
-1.30665898707578,0.0846901669140522,-6.6806927035965,-4.13197499876183
-0.4716739766057821,0.00515828256722594,-9.56317309675385,-2.96761710320845
-2.52035292509321,0.0126609196524899,-10.384564789038901,-5.06069999649835
-1.32534421373433,0.0244781789069039,-22.917643612619,-5.59717791048046
-2.3246075400718196,0.0271268134741632,-20.997644364267302,-4.23113831863082
-1.1599063979622,0.035755263695581,-3.01411314059941,-3.60758371432921
-1.85862244107822,0.0228564526875288,-8.429954245782572,-2.80884396895962
-1.0896743857038,0.0401103184270008,-7.057439892433621,-4.6845359955560895
