,TimeFromStart,Time,station,longitude,latitude,q_cms,q_cfs,stage
0,3600,2010-01-01 02:00:00,18578829,-87.38462,34.281209999999994,0.863,30.473000000000003,0.0
1,7200,2010-01-01 03:00:00,18578829,-87.38462,34.281209999999994,3.076,108.63799999999999,0.0
2,10800,2010-01-01 04:00:00,18578829,-87.38462,34.281209999999994,5.9079999999999995,208.639,0.0
3,14400,2010-01-01 05:00:00,18578829,-87.38462,34.281209999999994,7.749,273.647,0.0
4,18000,2010-01-01 06:00:00,18578829,-87.38462,34.281209999999994,8.767999999999999,309.656,0.0
5,21600,2010-01-01 07:00:00,18578829,-87.38462,34.281209999999994,9.552,337.314,0.0
6,25200,2010-01-01 08:00:00,18578829,-87.38462,34.281209999999994,10.354000000000001,365.65,0.0
7,28800,2010-01-01 09:00:00,18578829,-87.38462,34.281209999999994,11.222999999999999,396.348,0.0
8,32400,2010-01-01 10:00:00,18578829,-87.38462,34.281209999999994,12.147,428.972,0.0
9,36000,2010-01-01 11:00:00,18578829,-87.38462,34.281209999999994,13.094000000000001,462.4,0.0
10,39600,2010-01-01 12:00:00,18578829,-87.38462,34.281209999999994,14.01,494.76099999999997,0.0
11,43200,2010-01-01 13:00:00,18578829,-87.38462,34.281209999999994,14.827,523.6080000000001,0.0
12,46800,2010-01-01 14:00:00,18578829,-87.38462,34.281209999999994,15.513,547.836,0.0
13,50400,2010-01-01 15:00:00,18578829,-87.38462,34.281209999999994,16.01,565.3919999999999,0.0
14,54000,2010-01-01 16:00:00,18578829,-87.38462,34.281209999999994,16.285999999999998,575.143,0.0
15,57600,2010-01-01 17:00:00,18578829,-87.38462,34.281209999999994,16.334,576.818,0.0
16,61200,2010-01-01 18:00:00,18578829,-87.38462,34.281209999999994,16.165,570.857,0.0
17,64800,2010-01-01 19:00:00,18578829,-87.38462,34.281209999999994,15.809000000000001,558.273,0.0
18,68400,2010-01-01 20:00:00,18578829,-87.38462,34.281209999999994,15.294,540.0930000000001,0.0
19,72000,2010-01-01 21:00:00,18578829,-87.38462,34.281209999999994,14.655,517.5269999999999,0.0
20,75600,2010-01-01 22:00:00,18578829,-87.38462,34.281209999999994,13.937999999999999,492.222,0.0
21,79200,2010-01-01 23:00:00,18578829,-87.38462,34.281209999999994,13.174000000000001,465.22900000000004,0.0
22,82800,2010-01-02 00:00:00,18578829,-87.38462,34.281209999999994,12.388,437.476,0.0
23,86400,2010-01-02 01:00:00,18578829,-87.38462,34.281209999999994,11.602,409.73,0.0
24,90000,2010-01-02 02:00:00,18578829,-87.38462,34.281209999999994,10.828,382.39599999999996,0.0
25,93600,2010-01-02 03:00:00,18578829,-87.38462,34.281209999999994,10.077,355.86300000000006,0.0
26,97200,2010-01-02 04:00:00,18578829,-87.38462,34.281209999999994,9.359,330.51599999999996,0.0
27,100800,2010-01-02 05:00:00,18578829,-87.38462,34.281209999999994,8.681000000000001,306.578,0.0
28,104400,2010-01-02 06:00:00,18578829,-87.38462,34.281209999999994,8.044,284.057,0.0
29,108000,2010-01-02 07:00:00,18578829,-87.38462,34.281209999999994,7.4479999999999995,263.04,0.0
30,111600,2010-01-02 08:00:00,18578829,-87.38462,34.281209999999994,6.9,243.668,0.0
31,115200,2010-01-02 09:00:00,18578829,-87.38462,34.281209999999994,6.3870000000000005,225.563,0.0
32,118800,2010-01-02 10:00:00,18578829,-87.38462,34.281209999999994,5.912999999999999,208.803,0.0
33,122400,2010-01-02 11:00:00,18578829,-87.38462,34.281209999999994,5.478,193.465,0.0
34,126000,2010-01-02 12:00:00,18578829,-87.38462,34.281209999999994,5.079,179.37,0.0
35,129600,2010-01-02 13:00:00,18578829,-87.38462,34.281209999999994,4.712,166.395,0.0
36,133200,2010-01-02 14:00:00,18578829,-87.38462,34.281209999999994,4.374,154.455,0.0
37,136800,2010-01-02 15:00:00,18578829,-87.38462,34.281209999999994,4.062,143.461,0.0
38,140400,2010-01-02 16:00:00,18578829,-87.38462,34.281209999999994,3.775,133.31799999999998,0.0
39,144000,2010-01-02 17:00:00,18578829,-87.38462,34.281209999999994,3.51,123.95700000000001,0.0
40,147600,2010-01-02 18:00:00,18578829,-87.38462,34.281209999999994,3.266,115.32600000000001,0.0
41,151200,2010-01-02 19:00:00,18578829,-87.38462,34.281209999999994,3.0389999999999997,107.321,0.0
42,154800,2010-01-02 20:00:00,18578829,-87.38462,34.281209999999994,2.8289999999999997,99.905,0.0
43,158400,2010-01-02 21:00:00,18578829,-87.38462,34.281209999999994,2.635,93.061,0.0
44,162000,2010-01-02 22:00:00,18578829,-87.38462,34.281209999999994,2.457,86.75399999999999,0.0
45,165600,2010-01-02 23:00:00,18578829,-87.38462,34.281209999999994,2.292,80.949,0.0
46,169200,2010-01-03 00:00:00,18578829,-87.38462,34.281209999999994,2.141,75.608,0.0
47,172800,2010-01-03 01:00:00,18578829,-87.38462,34.281209999999994,2.001,70.661,0.0
48,176400,2010-01-03 02:00:00,18578829,-87.38462,34.281209999999994,1.869,66.015,0.0
49,180000,2010-01-03 03:00:00,18578829,-87.38462,34.281209999999994,1.7469999999999999,61.711000000000006,0.0
50,183600,2010-01-03 04:00:00,18578829,-87.38462,34.281209999999994,1.636,57.763000000000005,0.0
51,187200,2010-01-03 05:00:00,18578829,-87.38462,34.281209999999994,1.5330000000000001,54.123000000000005,0.0
52,190800,2010-01-03 06:00:00,18578829,-87.38462,34.281209999999994,1.4369999999999998,50.735,0.0
53,194400,2010-01-03 07:00:00,18578829,-87.38462,34.281209999999994,1.347,47.565,0.0
54,198000,2010-01-03 08:00:00,18578829,-87.38462,34.281209999999994,1.263,44.593,0.0
55,201600,2010-01-03 09:00:00,18578829,-87.38462,34.281209999999994,1.1840000000000002,41.8,0.0
56,205200,2010-01-03 10:00:00,18578829,-87.38462,34.281209999999994,1.109,39.168,0.0
57,208800,2010-01-03 11:00:00,18578829,-87.38462,34.281209999999994,1.0390000000000001,36.7,0.0
58,212400,2010-01-03 12:00:00,18578829,-87.38462,34.281209999999994,0.9740000000000001,34.382,0.0
59,216000,2010-01-03 13:00:00,18578829,-87.38462,34.281209999999994,0.9109999999999999,32.178000000000004,0.0
60,219600,2010-01-03 14:00:00,18578829,-87.38462,34.281209999999994,0.8490000000000001,29.996,0.0
61,223200,2010-01-03 15:00:00,18578829,-87.38462,34.281209999999994,0.79,27.885,0.0
62,226800,2010-01-03 16:00:00,18578829,-87.38462,34.281209999999994,0.732,25.86,0.0
63,230400,2010-01-03 17:00:00,18578829,-87.38462,34.281209999999994,0.677,23.896,0.0
64,234000,2010-01-03 18:00:00,18578829,-87.38462,34.281209999999994,0.623,22.006,0.0
65,237600,2010-01-03 19:00:00,18578829,-87.38462,34.281209999999994,0.5720000000000001,20.213,0.0
66,241200,2010-01-03 20:00:00,18578829,-87.38462,34.281209999999994,0.47700000000000004,16.83,0.0
67,244800,2010-01-03 21:00:00,18578829,-87.38462,34.281209999999994,0.40299999999999997,14.234000000000002,0.0
68,248400,2010-01-03 22:00:00,18578829,-87.38462,34.281209999999994,0.36,12.716,0.0
69,252000,2010-01-03 23:00:00,18578829,-87.38462,34.281209999999994,0.324,11.447000000000001,0.0
70,255600,2010-01-04 00:00:00,18578829,-87.38462,34.281209999999994,0.289,10.216000000000001,0.0
71,259200,2010-01-04 01:00:00,18578829,-87.38462,34.281209999999994,0.256,9.036,0.0
72,262800,2010-01-04 02:00:00,18578829,-87.38462,34.281209999999994,0.225,7.95,0.0
73,266400,2010-01-04 03:00:00,18578829,-87.38462,34.281209999999994,0.19699999999999998,6.971,0.0
74,270000,2010-01-04 04:00:00,18578829,-87.38462,34.281209999999994,0.16,5.6579999999999995,0.0
75,273600,2010-01-04 05:00:00,18578829,-87.38462,34.281209999999994,0.11599999999999999,4.112,0.0
76,277200,2010-01-04 06:00:00,18578829,-87.38462,34.281209999999994,0.085,3.015,0.0
77,280800,2010-01-04 07:00:00,18578829,-87.38462,34.281209999999994,0.066,2.342,0.0
78,284400,2010-01-04 08:00:00,18578829,-87.38462,34.281209999999994,0.055,1.9469999999999998,0.0
79,288000,2010-01-04 09:00:00,18578829,-87.38462,34.281209999999994,0.049,1.714,0.0
80,291600,2010-01-04 10:00:00,18578829,-87.38462,34.281209999999994,0.044000000000000004,1.568,0.0
81,295200,2010-01-04 11:00:00,18578829,-87.38462,34.281209999999994,0.042,1.469,0.0
82,298800,2010-01-04 12:00:00,18578829,-87.38462,34.281209999999994,0.04,1.3969999999999998,0.0
83,302400,2010-01-04 13:00:00,18578829,-87.38462,34.281209999999994,0.038,1.34,0.0
84,306000,2010-01-04 14:00:00,18578829,-87.38462,34.281209999999994,0.037000000000000005,1.2930000000000001,0.0
85,309600,2010-01-04 15:00:00,18578829,-87.38462,34.281209999999994,0.035,1.251,0.0
86,313200,2010-01-04 16:00:00,18578829,-87.38462,34.281209999999994,0.034,1.213,0.0
87,316800,2010-01-04 17:00:00,18578829,-87.38462,34.281209999999994,0.033,1.178,0.0
88,320400,2010-01-04 18:00:00,18578829,-87.38462,34.281209999999994,0.032,1.145,0.0
89,324000,2010-01-04 19:00:00,18578829,-87.38462,34.281209999999994,0.032,1.114,0.0
90,327600,2010-01-04 20:00:00,18578829,-87.38462,34.281209999999994,0.031,1.085,0.0
91,331200,2010-01-04 21:00:00,18578829,-87.38462,34.281209999999994,0.03,1.057,0.0
92,334800,2010-01-04 22:00:00,18578829,-87.38462,34.281209999999994,0.028999999999999998,1.03,0.0
93,338400,2010-01-04 23:00:00,18578829,-87.38462,34.281209999999994,0.027999999999999997,1.004,0.0
94,342000,2010-01-05 00:00:00,18578829,-87.38462,34.281209999999994,0.027999999999999997,0.9790000000000001,0.0
95,345600,2010-01-05 01:00:00,18578829,-87.38462,34.281209999999994,0.027000000000000003,0.9540000000000001,0.0
96,349200,2010-01-05 02:00:00,18578829,-87.38462,34.281209999999994,0.026000000000000002,0.9309999999999999,0.0
97,352800,2010-01-05 03:00:00,18578829,-87.38462,34.281209999999994,0.026000000000000002,0.909,0.0
98,356400,2010-01-05 04:00:00,18578829,-87.38462,34.281209999999994,0.025,0.887,0.0
99,360000,2010-01-05 05:00:00,18578829,-87.38462,34.281209999999994,0.025,0.866,0.0
100,363600,2010-01-05 06:00:00,18578829,-87.38462,34.281209999999994,0.024,0.846,0.0
101,367200,2010-01-05 07:00:00,18578829,-87.38462,34.281209999999994,0.023,0.826,0.0
102,370800,2010-01-05 08:00:00,18578829,-87.38462,34.281209999999994,0.023,0.807,0.0
103,374400,2010-01-05 09:00:00,18578829,-87.38462,34.281209999999994,0.022000000000000002,0.789,0.0
104,378000,2010-01-05 10:00:00,18578829,-87.38462,34.281209999999994,0.022000000000000002,0.7709999999999999,0.0
105,381600,2010-01-05 11:00:00,18578829,-87.38462,34.281209999999994,0.021,0.754,0.0
106,385200,2010-01-05 12:00:00,18578829,-87.38462,34.281209999999994,0.021,0.737,0.0
107,388800,2010-01-05 13:00:00,18578829,-87.38462,34.281209999999994,0.02,0.721,0.0
108,392400,2010-01-05 14:00:00,18578829,-87.38462,34.281209999999994,0.02,0.706,0.0
109,396000,2010-01-05 15:00:00,18578829,-87.38462,34.281209999999994,0.02,0.691,0.0
110,399600,2010-01-05 16:00:00,18578829,-87.38462,34.281209999999994,0.019,0.6759999999999999,0.0
111,403200,2010-01-05 17:00:00,18578829,-87.38462,34.281209999999994,0.019,0.662,0.0
112,406800,2010-01-05 18:00:00,18578829,-87.38462,34.281209999999994,0.018000000000000002,0.649,0.0
113,410400,2010-01-05 19:00:00,18578829,-87.38462,34.281209999999994,0.018000000000000002,0.636,0.0
114,414000,2010-01-05 20:00:00,18578829,-87.38462,34.281209999999994,0.018000000000000002,0.623,0.0
115,417600,2010-01-05 21:00:00,18578829,-87.38462,34.281209999999994,0.017,0.611,0.0
116,421200,2010-01-05 22:00:00,18578829,-87.38462,34.281209999999994,0.017,0.599,0.0
117,424800,2010-01-05 23:00:00,18578829,-87.38462,34.281209999999994,0.017,0.5870000000000001,0.0
118,428400,2010-01-06 00:00:00,18578829,-87.38462,34.281209999999994,0.016,0.5760000000000001,0.0
119,432000,2010-01-06 01:00:00,18578829,-87.38462,34.281209999999994,0.016,0.565,0.0
120,435600,2010-01-06 02:00:00,18578829,-87.38462,34.281209999999994,0.016,0.555,0.0
121,439200,2010-01-06 03:00:00,18578829,-87.38462,34.281209999999994,0.015,0.545,0.0
122,442800,2010-01-06 04:00:00,18578829,-87.38462,34.281209999999994,0.015,0.535,0.0
123,446400,2010-01-06 05:00:00,18578829,-87.38462,34.281209999999994,0.015,0.526,0.0
124,450000,2010-01-06 06:00:00,18578829,-87.38462,34.281209999999994,0.015,0.517,0.0
125,453600,2010-01-06 07:00:00,18578829,-87.38462,34.281209999999994,0.013999999999999999,0.508,0.0
126,457200,2010-01-06 08:00:00,18578829,-87.38462,34.281209999999994,0.013999999999999999,0.499,0.0
127,460800,2010-01-06 09:00:00,18578829,-87.38462,34.281209999999994,0.013999999999999999,0.491,0.0
128,464400,2010-01-06 10:00:00,18578829,-87.38462,34.281209999999994,0.013999999999999999,0.483,0.0
129,468000,2010-01-06 11:00:00,18578829,-87.38462,34.281209999999994,0.013000000000000001,0.475,0.0
130,471600,2010-01-06 12:00:00,18578829,-87.38462,34.281209999999994,0.013000000000000001,0.46799999999999997,0.0
131,475200,2010-01-06 13:00:00,18578829,-87.38462,34.281209999999994,0.013000000000000001,0.461,0.0
132,478800,2010-01-06 14:00:00,18578829,-87.38462,34.281209999999994,0.013000000000000001,0.45399999999999996,0.0
133,482400,2010-01-06 15:00:00,18578829,-87.38462,34.281209999999994,0.013000000000000001,0.447,0.0
134,486000,2010-01-06 16:00:00,18578829,-87.38462,34.281209999999994,0.012,0.44,0.0
135,489600,2010-01-06 17:00:00,18578829,-87.38462,34.281209999999994,0.012,0.434,0.0
136,493200,2010-01-06 18:00:00,18578829,-87.38462,34.281209999999994,0.012,0.428,0.0
137,496800,2010-01-06 19:00:00,18578829,-87.38462,34.281209999999994,0.012,0.42200000000000004,0.0
138,500400,2010-01-06 20:00:00,18578829,-87.38462,34.281209999999994,0.012,0.41600000000000004,0.0
139,504000,2010-01-06 21:00:00,18578829,-87.38462,34.281209999999994,0.012,0.41100000000000003,0.0
140,507600,2010-01-06 22:00:00,18578829,-87.38462,34.281209999999994,0.011000000000000001,0.406,0.0
141,511200,2010-01-06 23:00:00,18578829,-87.38462,34.281209999999994,0.011000000000000001,0.401,0.0
142,514800,2010-01-07 00:00:00,18578829,-87.38462,34.281209999999994,0.011000000000000001,0.396,0.0
143,518400,2010-01-07 01:00:00,18578829,-87.38462,34.281209999999994,0.011000000000000001,0.391,0.0
144,522000,2010-01-07 02:00:00,18578829,-87.38462,34.281209999999994,0.011000000000000001,0.386,0.0
145,525600,2010-01-07 03:00:00,18578829,-87.38462,34.281209999999994,0.011000000000000001,0.382,0.0
146,529200,2010-01-07 04:00:00,18578829,-87.38462,34.281209999999994,0.011000000000000001,0.377,0.0
147,532800,2010-01-07 05:00:00,18578829,-87.38462,34.281209999999994,0.011000000000000001,0.373,0.0
148,536400,2010-01-07 06:00:00,18578829,-87.38462,34.281209999999994,0.01,0.369,0.0
149,540000,2010-01-07 07:00:00,18578829,-87.38462,34.281209999999994,0.01,0.365,0.0
150,543600,2010-01-07 08:00:00,18578829,-87.38462,34.281209999999994,0.01,0.36200000000000004,0.0
151,547200,2010-01-07 09:00:00,18578829,-87.38462,34.281209999999994,0.01,0.358,0.0
152,550800,2010-01-07 10:00:00,18578829,-87.38462,34.281209999999994,0.01,0.354,0.0
153,554400,2010-01-07 11:00:00,18578829,-87.38462,34.281209999999994,0.01,0.35100000000000003,0.0
154,558000,2010-01-07 12:00:00,18578829,-87.38462,34.281209999999994,0.01,0.348,0.0
155,561600,2010-01-07 13:00:00,18578829,-87.38462,34.281209999999994,0.01,0.345,0.0
156,565200,2010-01-07 14:00:00,18578829,-87.38462,34.281209999999994,0.01,0.342,0.0
157,568800,2010-01-07 15:00:00,18578829,-87.38462,34.281209999999994,0.01,0.33899999999999997,0.0
158,572400,2010-01-07 16:00:00,18578829,-87.38462,34.281209999999994,0.01,0.336,0.0
159,576000,2010-01-07 17:00:00,18578829,-87.38462,34.281209999999994,0.009000000000000001,0.33299999999999996,0.0
160,579600,2010-01-07 18:00:00,18578829,-87.38462,34.281209999999994,0.009000000000000001,0.331,0.0
161,583200,2010-01-07 19:00:00,18578829,-87.38462,34.281209999999994,0.009000000000000001,0.32799999999999996,0.0
162,586800,2010-01-07 20:00:00,18578829,-87.38462,34.281209999999994,0.009000000000000001,0.326,0.0
163,590400,2010-01-07 21:00:00,18578829,-87.38462,34.281209999999994,0.009000000000000001,0.32299999999999995,0.0
164,594000,2010-01-07 22:00:00,18578829,-87.38462,34.281209999999994,0.009000000000000001,0.321,0.0
165,597600,2010-01-07 23:00:00,18578829,-87.38462,34.281209999999994,0.009000000000000001,0.319,0.0
166,601200,2010-01-08 00:00:00,18578829,-87.38462,34.281209999999994,0.009000000000000001,0.317,0.0
167,604800,2010-01-08 01:00:00,18578829,-87.38462,34.281209999999994,0.009000000000000001,0.315,0.0
168,608400,2010-01-08 02:00:00,18578829,-87.38462,34.281209999999994,0.009000000000000001,0.313,0.0
169,612000,2010-01-08 03:00:00,18578829,-87.38462,34.281209999999994,0.009000000000000001,0.311,0.0
170,615600,2010-01-08 04:00:00,18578829,-87.38462,34.281209999999994,0.009000000000000001,0.309,0.0
171,619200,2010-01-08 05:00:00,18578829,-87.38462,34.281209999999994,0.009000000000000001,0.307,0.0
172,622800,2010-01-08 06:00:00,18578829,-87.38462,34.281209999999994,0.009000000000000001,0.306,0.0
173,626400,2010-01-08 07:00:00,18578829,-87.38462,34.281209999999994,0.009000000000000001,0.304,0.0
174,630000,2010-01-08 08:00:00,18578829,-87.38462,34.281209999999994,0.009000000000000001,0.303,0.0
175,633600,2010-01-08 09:00:00,18578829,-87.38462,34.281209999999994,0.009000000000000001,0.301,0.0
176,637200,2010-01-08 10:00:00,18578829,-87.38462,34.281209999999994,0.008,0.3,0.0
177,640800,2010-01-08 11:00:00,18578829,-87.38462,34.281209999999994,0.008,0.298,0.0
178,644400,2010-01-08 12:00:00,18578829,-87.38462,34.281209999999994,0.008,0.297,0.0
179,648000,2010-01-08 13:00:00,18578829,-87.38462,34.281209999999994,0.008,0.29600000000000004,0.0
180,651600,2010-01-08 14:00:00,18578829,-87.38462,34.281209999999994,0.008,0.295,0.0
181,655200,2010-01-08 15:00:00,18578829,-87.38462,34.281209999999994,0.008,0.293,0.0
182,658800,2010-01-08 16:00:00,18578829,-87.38462,34.281209999999994,0.008,0.292,0.0
183,662400,2010-01-08 17:00:00,18578829,-87.38462,34.281209999999994,0.008,0.29100000000000004,0.0
184,666000,2010-01-08 18:00:00,18578829,-87.38462,34.281209999999994,0.008,0.29,0.0
185,669600,2010-01-08 19:00:00,18578829,-87.38462,34.281209999999994,0.008,0.289,0.0
186,673200,2010-01-08 20:00:00,18578829,-87.38462,34.281209999999994,0.008,0.28800000000000003,0.0
187,676800,2010-01-08 21:00:00,18578829,-87.38462,34.281209999999994,0.008,0.287,0.0
188,680400,2010-01-08 22:00:00,18578829,-87.38462,34.281209999999994,0.008,0.287,0.0
189,684000,2010-01-08 23:00:00,18578829,-87.38462,34.281209999999994,0.008,0.28600000000000003,0.0
190,687600,2010-01-09 00:00:00,18578829,-87.38462,34.281209999999994,0.008,0.285,0.0
191,691200,2010-01-09 01:00:00,18578829,-87.38462,34.281209999999994,0.008,0.284,0.0
192,694800,2010-01-09 02:00:00,18578829,-87.38462,34.281209999999994,0.008,0.284,0.0
193,698400,2010-01-09 03:00:00,18578829,-87.38462,34.281209999999994,0.008,0.28300000000000003,0.0
194,702000,2010-01-09 04:00:00,18578829,-87.38462,34.281209999999994,0.008,0.282,0.0
195,705600,2010-01-09 05:00:00,18578829,-87.38462,34.281209999999994,0.008,0.282,0.0
196,709200,2010-01-09 06:00:00,18578829,-87.38462,34.281209999999994,0.008,0.281,0.0
197,712800,2010-01-09 07:00:00,18578829,-87.38462,34.281209999999994,0.008,0.281,0.0
198,716400,2010-01-09 08:00:00,18578829,-87.38462,34.281209999999994,0.008,0.28,0.0
199,720000,2010-01-09 09:00:00,18578829,-87.38462,34.281209999999994,0.008,0.28,0.0
200,723600,2010-01-09 10:00:00,18578829,-87.38462,34.281209999999994,0.008,0.27899999999999997,0.0
201,727200,2010-01-09 11:00:00,18578829,-87.38462,34.281209999999994,0.008,0.27899999999999997,0.0
202,730800,2010-01-09 12:00:00,18578829,-87.38462,34.281209999999994,0.008,0.278,0.0
203,734400,2010-01-09 13:00:00,18578829,-87.38462,34.281209999999994,0.008,0.278,0.0
204,738000,2010-01-09 14:00:00,18578829,-87.38462,34.281209999999994,0.008,0.278,0.0
205,741600,2010-01-09 15:00:00,18578829,-87.38462,34.281209999999994,0.008,0.27699999999999997,0.0
206,745200,2010-01-09 16:00:00,18578829,-87.38462,34.281209999999994,0.008,0.27699999999999997,0.0
207,748800,2010-01-09 17:00:00,18578829,-87.38462,34.281209999999994,0.008,0.27699999999999997,0.0
208,752400,2010-01-09 18:00:00,18578829,-87.38462,34.281209999999994,0.008,0.276,0.0
209,756000,2010-01-09 19:00:00,18578829,-87.38462,34.281209999999994,0.008,0.276,0.0
210,759600,2010-01-09 20:00:00,18578829,-87.38462,34.281209999999994,0.008,0.276,0.0
211,763200,2010-01-09 21:00:00,18578829,-87.38462,34.281209999999994,0.008,0.276,0.0
212,766800,2010-01-09 22:00:00,18578829,-87.38462,34.281209999999994,0.008,0.275,0.0
213,770400,2010-01-09 23:00:00,18578829,-87.38462,34.281209999999994,0.008,0.275,0.0
214,774000,2010-01-10 00:00:00,18578829,-87.38462,34.281209999999994,0.008,0.275,0.0
215,777600,2010-01-10 01:00:00,18578829,-87.38462,34.281209999999994,0.008,0.275,0.0
216,781200,2010-01-10 02:00:00,18578829,-87.38462,34.281209999999994,0.008,0.275,0.0
217,784800,2010-01-10 03:00:00,18578829,-87.38462,34.281209999999994,0.008,0.275,0.0
218,788400,2010-01-10 04:00:00,18578829,-87.38462,34.281209999999994,0.008,0.275,0.0
219,792000,2010-01-10 05:00:00,18578829,-87.38462,34.281209999999994,0.008,0.27399999999999997,0.0
220,795600,2010-01-10 06:00:00,18578829,-87.38462,34.281209999999994,0.008,0.27399999999999997,0.0
221,799200,2010-01-10 07:00:00,18578829,-87.38462,34.281209999999994,0.008,0.27399999999999997,0.0
222,802800,2010-01-10 08:00:00,18578829,-87.38462,34.281209999999994,0.008,0.27399999999999997,0.0
223,806400,2010-01-10 09:00:00,18578829,-87.38462,34.281209999999994,0.008,0.27399999999999997,0.0
224,810000,2010-01-10 10:00:00,18578829,-87.38462,34.281209999999994,0.008,0.27399999999999997,0.0
225,813600,2010-01-10 11:00:00,18578829,-87.38462,34.281209999999994,0.008,0.27399999999999997,0.0
226,817200,2010-01-10 12:00:00,18578829,-87.38462,34.281209999999994,0.008,0.27399999999999997,0.0
227,820800,2010-01-10 13:00:00,18578829,-87.38462,34.281209999999994,0.008,0.27399999999999997,0.0
228,824400,2010-01-10 14:00:00,18578829,-87.38462,34.281209999999994,0.008,0.27399999999999997,0.0
229,828000,2010-01-10 15:00:00,18578829,-87.38462,34.281209999999994,0.008,0.27399999999999997,0.0
230,831600,2010-01-10 16:00:00,18578829,-87.38462,34.281209999999994,0.008,0.27399999999999997,0.0
231,835200,2010-01-10 17:00:00,18578829,-87.38462,34.281209999999994,0.008,0.27399999999999997,0.0
232,838800,2010-01-10 18:00:00,18578829,-87.38462,34.281209999999994,0.008,0.27399999999999997,0.0
233,842400,2010-01-10 19:00:00,18578829,-87.38462,34.281209999999994,0.008,0.27399999999999997,0.0
234,846000,2010-01-10 20:00:00,18578829,-87.38462,34.281209999999994,0.008,0.275,0.0
235,849600,2010-01-10 21:00:00,18578829,-87.38462,34.281209999999994,0.008,0.275,0.0
236,853200,2010-01-10 22:00:00,18578829,-87.38462,34.281209999999994,0.008,0.275,0.0
237,856800,2010-01-10 23:00:00,18578829,-87.38462,34.281209999999994,0.008,0.275,0.0
238,860400,2010-01-11 00:00:00,18578829,-87.38462,34.281209999999994,0.008,0.275,0.0
239,864000,2010-01-11 01:00:00,18578829,-87.38462,34.281209999999994,0.008,0.275,0.0
240,867600,2010-01-11 02:00:00,18578829,-87.38462,34.281209999999994,0.008,0.275,0.0
241,871200,2010-01-11 03:00:00,18578829,-87.38462,34.281209999999994,0.008,0.275,0.0
242,874800,2010-01-11 04:00:00,18578829,-87.38462,34.281209999999994,0.008,0.275,0.0
243,878400,2010-01-11 05:00:00,18578829,-87.38462,34.281209999999994,0.008,0.276,0.0
244,882000,2010-01-11 06:00:00,18578829,-87.38462,34.281209999999994,0.008,0.276,0.0
245,885600,2010-01-11 07:00:00,18578829,-87.38462,34.281209999999994,0.008,0.276,0.0
246,889200,2010-01-11 08:00:00,18578829,-87.38462,34.281209999999994,0.008,0.276,0.0
247,892800,2010-01-11 09:00:00,18578829,-87.38462,34.281209999999994,0.008,0.276,0.0
248,896400,2010-01-11 10:00:00,18578829,-87.38462,34.281209999999994,0.008,0.276,0.0
249,900000,2010-01-11 11:00:00,18578829,-87.38462,34.281209999999994,0.008,0.276,0.0
250,903600,2010-01-11 12:00:00,18578829,-87.38462,34.281209999999994,0.008,0.27699999999999997,0.0
251,907200,2010-01-11 13:00:00,18578829,-87.38462,34.281209999999994,0.008,0.27699999999999997,0.0
252,910800,2010-01-11 14:00:00,18578829,-87.38462,34.281209999999994,0.008,0.27699999999999997,0.0
253,914400,2010-01-11 15:00:00,18578829,-87.38462,34.281209999999994,0.008,0.27699999999999997,0.0
254,918000,2010-01-11 16:00:00,18578829,-87.38462,34.281209999999994,0.008,0.27699999999999997,0.0
255,921600,2010-01-11 17:00:00,18578829,-87.38462,34.281209999999994,0.008,0.278,0.0
256,925200,2010-01-11 18:00:00,18578829,-87.38462,34.281209999999994,0.008,0.278,0.0
257,928800,2010-01-11 19:00:00,18578829,-87.38462,34.281209999999994,0.008,0.278,0.0
258,932400,2010-01-11 20:00:00,18578829,-87.38462,34.281209999999994,0.008,0.278,0.0
259,936000,2010-01-11 21:00:00,18578829,-87.38462,34.281209999999994,0.008,0.278,0.0
260,939600,2010-01-11 22:00:00,18578829,-87.38462,34.281209999999994,0.008,0.27899999999999997,0.0
261,943200,2010-01-11 23:00:00,18578829,-87.38462,34.281209999999994,0.008,0.27899999999999997,0.0
262,946800,2010-01-12 00:00:00,18578829,-87.38462,34.281209999999994,0.008,0.27899999999999997,0.0
263,950400,2010-01-12 01:00:00,18578829,-87.38462,34.281209999999994,0.008,0.27899999999999997,0.0
264,954000,2010-01-12 02:00:00,18578829,-87.38462,34.281209999999994,0.008,0.27899999999999997,0.0
265,957600,2010-01-12 03:00:00,18578829,-87.38462,34.281209999999994,0.008,0.28,0.0
266,961200,2010-01-12 04:00:00,18578829,-87.38462,34.281209999999994,0.008,0.28,0.0
267,964800,2010-01-12 05:00:00,18578829,-87.38462,34.281209999999994,0.008,0.28,0.0
268,968400,2010-01-12 06:00:00,18578829,-87.38462,34.281209999999994,0.008,0.28,0.0
269,972000,2010-01-12 07:00:00,18578829,-87.38462,34.281209999999994,0.008,0.28,0.0
270,975600,2010-01-12 08:00:00,18578829,-87.38462,34.281209999999994,0.008,0.281,0.0
271,979200,2010-01-12 09:00:00,18578829,-87.38462,34.281209999999994,0.008,0.281,0.0
272,982800,2010-01-12 10:00:00,18578829,-87.38462,34.281209999999994,0.008,0.281,0.0
273,986400,2010-01-12 11:00:00,18578829,-87.38462,34.281209999999994,0.008,0.281,0.0
274,990000,2010-01-12 12:00:00,18578829,-87.38462,34.281209999999994,0.008,0.282,0.0
