PERC,Alpha,K1,K2,MAXBAS,Cet,TT_1,CFMAX_1,SFCF_1,CFR_1,CWH_1,FC_1,LP_1,BETA_1
0.783348574202204,0.0869563944111375,0.05048154315468,0.0432390325880791,3.7475452920177696,0.0280419458300071,-0.6181639223909771,6.791480085249749,0.8335384656831341,0.0383241657811795,0.0241200782470964,325.609939440903,0.873775583167456,3.18339047263534
0.482293883097495,0.4037866119312991,0.0739341143164477,0.019617530455169,3.01158411056343,0.0695915777094623,-0.486043674399165,5.89587389020988,0.817161527470295,0.0114522502345276,0.0429274953170342,195.592755845558,0.594956429020947,2.89194805076902
1.49483941239065,0.715205488593879,0.330616546622765,0.013590537593975,6.25526434893499,0.0388560371654369,-0.0597937212138409,5.869334693471591,0.534197270839567,0.0945220421042862,0.0694703151795409,347.277188066988,0.428541397642596,4.01380243292721
0.60480107395202,0.401647030562929,0.0662255400820754,0.0070368959033102205,3.86820735357153,0.0523084729222155,1.45293242249309,5.0750319916173,0.690584283084881,0.0841920205318332,0.108039303081128,76.1045009717832,0.7457151004326129,5.31107516601266
2.9264385988593298,0.874886090808961,0.178857258725379,0.10485839831915597,3.5973927139292403,0.0718253930433772,-1.1433432528950902,3.4125616235717007,0.873229064360833,0.0246529438647688,0.15075378201471398,293.404452103844,0.387651491299109,4.61461306391964
1.17765652163776,0.7568776359580821,0.3248242513904461,0.02867031249668,4.85156685013863,0.0053014524771373,-0.6528876773793659,8.18922278945764,0.548822864586871,0.0141606464116651,0.180154518587587,453.37468583759596,0.7404021238630649,5.30607098820902
1.84794309867916,0.0508995712971778,0.3814705392073239,0.073583488742627,6.8216611155409685,0.102721687454135,-1.06041831316446,3.3482093062942004,0.904060137506602,0.0600883888360525,0.07346007231318401,74.9271319131028,0.5850174928945571,4.89783036610942
2.3424844245158503,0.028918054433967,0.289157309154587,0.0995559644287247,5.25954556570367,0.06810768175316399,-0.139813426248642,7.124354943690991,0.670870516202818,0.0950774681265827,0.0420036642076465,268.003369876185,0.740548024857672,5.88613998512092
0.94003200015986,0.335076335042285,0.0100189585937275,0.0207261636316432,4.83294769555002,0.0642367774919778,-1.09937971997977,5.9319543875437,0.6849491217569209,0.013034332503114998,0.18908357452092894,350.042280065847,0.4181145351464461,5.0926408600493485
0.34993342978411,0.20202476913203696,0.038433388349802,0.0664402839417757,6.396434401812232,0.0171591392332498,0.9821731795008172,9.897177986752787,0.8267703571481491,0.0126745415910494,0.141955328426303,212.91945183785597,0.888582187187198,4.3931305042436
1.79865019340005,0.5468368299989199,0.163235505890677,0.0425359093125611,2.08284589233009,0.00950442455220242,0.052024512343120013,8.772545101015151,0.630055529358823,0.0297998286922462,0.0208186972983269,388.98205537767194,0.565460956499661,4.23638563427906
1.96172395858994,0.10087187779176597,0.127170000959733,0.00805539765164973,6.099486834881589,0.0301512056636397,1.0272486147131998,8.614180666214871,0.550845792494177,0.0814780933230548,0.00207653185449379,199.87211010878502,0.7250754642882741,3.7083332453427498
